着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,3,5,マルカアトラス,58,松山弘平,1:52.6,,1-2-1-1,39.3,4.3,3,[西] 松永昌博,日下部猛,"1,588.5",日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019102583,牡,4,490,0
2,1,2,サンライズジャスト,58,藤岡康太,1:52.9,1.3/4,7-7-6-6,38.9,3.5,1,[西] 羽月友彦,ライフハウス,631.0,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019101668,牡,4,534,-4
3,4,8,ショウサンキズナ,58,酒井学,1:53.3,2.1/2,7-7-8-9,39.1,14.4,6,[西] 松下武士,鈴木昭和,395.5,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019102265,牡,4,520,-4
4,7,13,キングダムウイナー,58,高倉稜,1:53.5,1.1/4,16-16-16-15,38.1,56.4,12,[西] 田中克典,ライオンレースホース,230.0,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2017105224,牡,6,512,+6
5,7,14,ブルレスカ,56,小崎綾也,1:53.8,1.3/4,7-7-6-7,39.8,122.5,14,[西] 寺島良,前田幸治,155.0,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2018102041,牝,5,474,0
6,5,9,スナークレジスト,58,岩田望来,1:53.8,クビ,10-12-12-13,39.2,119.9,13,[西] 川村禎彦,杉本豊,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2017102930,牡,6,498,-6
7,2,3,アルバーシャ,58,菱田裕二,1:54.0,1.1/4,13-12-13-13,39.3,35.6,8,[西] 岡田稲男,ゴドルフィン,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2018100696,牡,5,520,-4
8,3,6,ジョーコモド,58,和田竜二,1:54.2,3/4,14-14-13-12,39.4,7.4,4,[西] 中竹和也,上田江吏子,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019101999,牡,4,498,0
9,1,1,セグレドスペリオル,58,藤懸貴志,1:54.7,3,10-10-11-7,40.4,49.1,10,[西] 宮本博,名古屋友豊,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2016104691,牡,7,482,-8
10,6,12,ブラビオ,58,今村聖奈,1:54.9,1,6-6-8-11,40.8,56.2,11,[西] 寺島良,カナヤマホールディングス,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2018106050,牡,5,460,-4
11,2,4,シェットランド,55,坂井瑠星,1:55.3,2.1/2,2-1-2-2,42.0,3.6,2,[東] 久保田貴,村木隆,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2020103566,牡,3,546,-8
12,4,7,ロードジャスティス,58,団野大成,1:55.3,クビ,3-3-3-2,41.9,11.1,5,[西] 安田隆行,ロードホースクラブ,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019103027,牡,4,462,+2
13,5,10,サンデーミラージュ,58,水口優也,1:55.7,2.1/2,10-10-8-9,41.5,152.5,16,[西] 宮本博,エムズレーシング,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2017104944,セ,6,472,-10
14,6,11,タガノカンデラ,56,秋山稔樹,1:55.8,1/2,3-3-4-4,42.2,43.7,9,[西] 奥村豊,八木良司,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019100546,牝,4,456,-6
15,8,15,ニホンピロオーセン,58,田口貫太,1:55.9,クビ,14-14-15-15,40.7,136.7,15,[西] 大橋勇樹,小林英一,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019106425,牡,4,492,-8
16,8,16,ラニカイ,56,富田暁,1:56.4,3,5-3-4-4,42.8,27.0,7,[西] 松永幹夫,ノースヒルズ,,日進特別,202307030210,中京,1800,左,ダート,稍重,晴,2019100635,牝,4,496,+8
