着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,3,3,カネフラ,52,永島まな,2:00.0,,5-5-5-4,34.1,4.0,3,[西] 高橋康之,社台レースホース,800.0,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020103082,牡,3,450,0
2,8,10,ドナウパール,53,坂井瑠星,2:00.3,1.1/2,6-6-6-2,34.4,3.4,2,[西] 斉藤崇史,サンデーレーシング,320.0,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020103509,牝,3,440,+10
3,1,1,スマートファントム,54,角田大河,2:00.6,2,10-9-9-9,34.4,6.1,4,[西] 石橋守,大川徹,200.0,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020104302,牡,3,464,0
4,6,6,ハクサンビーナス,50,今村聖奈,2:00.7,3/4,8-8-7-7,34.6,12.9,6,[西] 寺島良,河崎五市,120.0,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020104902,牝,3,432,-2
5,7,7,シルキーバローズ,53,菱田裕二,2:00.8,1/2,2-2-2-2,35.2,3.2,1,[西] 辻野泰之,猪熊広次,80.0,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020100760,牝,3,450,0
6,7,8,ファインバーグ,58,西村淳也,2:00.9,クビ,3-3-3-4,35.1,24.6,7,[西] 清水久詞,林正道,,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2019101691,牡,4,512,+20
7,4,4,バールデュヴァン,52,西塚洸二,2:01.0,3/4,7-7-7-9,34.8,113.7,9,[西] 浜田多実,グリーンファーム,,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020102888,牡,3,510,0
8,8,9,メイショウサンガ,58,藤岡康太,2:01.4,2.1/2,9-9-9-7,35.2,73.1,8,[西] 千田輝彦,松本好雄,,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2017106366,牡,6,538,+2
9,2,2,マイネルカーライル,55,和田竜二,2:01.7,1.3/4,1-1-1-1,36.5,9.4,5,[西] 西園正都,サラブレッドクラブ・ラフィアン,,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2020105761,牡,3,484,0
10,5,5,マーゴットワーズ,58,国分恭介,2:02.1,2.1/2,4-4-3-4,36.4,138.0,10,[西] 小林真也,前田良平,,3歳以上1勝クラス,202309030608,阪神,2000,右,芝,良,曇,2019102568,牡,4,454,-16
