着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,3,5,セレクティオ,56,松山弘平,1:54.7,,2-2-2-1,40.2,4.0,2,[西] 橋口慎介,大冨智弘,550.0,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020100987,牡,3,474,-2
2,1,1,タイキクラージュ,56,菱田裕二,1:55.3,3.1/2,8-9-9-9,40.1,5.3,3,[西] 谷潔,大樹ファーム,220.0,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020106820,牡,3,450,-6
3,2,3,リュクスドレフォン,56,藤懸貴志,1:55.4,クビ,1-1-1-2,40.9,11.4,5,[西] 平田修,田畑憲士,140.0,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020106927,牡,3,500,-8
4,8,15,マルモルミエール,56,富田暁,1:55.6,1,2-3-3-3,41.0,7.6,4,[西] 木原一良,まるも組合,83.0,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020106311,牡,3,478,+4
5,6,11,バージャンフォース,56,国分優作,1:55.6,クビ,4-4-4-4,40.8,152.6,11,[西] 矢作芳人,ライオンレースホース,55.0,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020102794,牡,3,518,-10
6,2,2,タガノフリューゲル,56,団野大成,1:56.1,3,12-11-8-6,41.0,2.3,1,[西] 鮫島一歩,八木良司,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020105550,牡,3,486,-2
7,4,6,ヴォランテ,56,長岡禎仁,1:56.9,5,8-9-10-10,41.2,48.7,8,[西] 羽月友彦,永田和彦,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020100593,牡,3,454,0
8,6,10,メメナビレラ,50,河原田菜,1:57.3,2.1/2,15-15-13-13,40.3,48.9,9,[西] 長谷川浩,本谷惠,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020101336,牝,3,484,-10
9,7,13,オレノアイバ,53,永島まな,1:57.4,1/2,5-5-6-6,42.4,202.5,12,[西] 高橋康之,大田恭充,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020105472,牡,3,454,-2
10,4,7,アオイリキマル,53,田口貫太,1:57.4,ハナ,13-13-11-11,41.3,286.6,13,[西] 清水久詞,新谷幸義,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020101895,牡,3,500,-14
11,5,9,ダノンクロム,56,和田竜二,1:57.8,2.1/2,8-7-5-5,42.9,17.3,6,[西] 音無秀孝,ダノックス,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020102675,牡,3,494,-2
12,5,8,タイセイマイティ,56,岩田望来,1:58.8,6,5-7-12-12,42.5,23.8,7,[西] 西村真幸,田中成奉,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020101553,牡,3,468,-4
13,3,4,ヒズハイネス,56,小崎綾也,1:59.4,3.1/2,5-5-6-6,44.4,402.0,14,[西] 斉藤崇史,フクキタル,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020105719,牡,3,430,-8
14,7,12,メイショウギシオー,53,今村聖奈,1:59.4,ハナ,13-13-14-14,42.3,86.8,10,[西] 池添学,松本好雄,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020106911,牡,3,514,-4
15,8,14,アンフォゲット,56,中井裕二,2:01.2,大,11-12-14-15,44.1,449.5,15,[西] 坂口智康,ヒダカ・ブリーダーズ・ユニオン,,3歳未勝利,202307030206,中京,1800,左,ダート,稍重,晴,2020104424,牡,3,520,-4
