着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,3,5,アスクビギンアゲン,58,岩田望来,1:21.3,,3-2,34.8,74.8,10,[西] 梅田智之,廣崎利洋,800.0,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019101079,牡,4,554,+14
2,5,9,ヘクトパスカル,56,幸英明,1:21.4,クビ,2-2,35.1,10.9,4,[西] 橋口慎介,西村健,320.0,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019106048,牝,4,454,-4
3,4,6,バレル,58,松若風馬,1:21.5,1,1-1,35.3,11.0,5,[西] 鮫島一歩,ＣＨＥＶＡＬＡＴＴＡＣＨＥ,200.0,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019102672,牡,4,472,+10
4,3,4,コンクシェル,53,川田将雅,1:21.6,3/4,4-4,35.0,1.5,1,[西] 清水久詞,前田晋二,120.0,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2020105626,牝,3,462,+2
5,6,10,サク,53,田口貫太,1:21.7,クビ,12-12,34.3,8.5,3,[西] 北出成人,増田江利子,80.0,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019102215,牝,4,452,0
6,5,8,セイバートゥース,57,角田大河,1:21.8,1/2,13-12,34.4,21.6,6,[西] 野中賢二,ゴドルフィン,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019101887,セ,4,450,0
7,7,13,シコウ,58,西村淳也,1:22.0,1.1/4,8-7,35.0,119.9,11,[西] 藤沢則雄,岡田牧雄,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2017103255,セ,6,478,0
8,6,11,ショウナンラタン,58,和田竜二,1:22.3,1.3/4,10-10,35.0,47.3,9,[西] 西園正都,国本哲秀,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019106863,牡,4,498,+2
9,1,1,ノーセキュリティ,55,今村聖奈,1:22.3,アタマ,5-7,35.3,186.5,12,[西] 飯田祐史,竹中一彰,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2017105790,牡,6,490,+10
10,2,3,テーオートルネード,58,菱田裕二,1:22.4,アタマ,10-10,35.2,341.2,14,[西] 岡田稲男,小笹公也,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019104053,牡,4,482,-6
11,7,12,ワンリオン,58,高倉稜,1:23.1,4,13-14,35.6,252.8,13,[西] 北出成人,河村祥史,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2019101446,牡,4,474,+6
12,4,7,コンバットマーチ,52,河原田菜,1:23.1,アタマ,5-5,36.3,465.8,15,[西] 藤沢則雄,岡田牧雄,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2017110112,牝,6,474,+2
13,8,15,フスカル,55,松山弘平,1:23.5,2,8-7,36.5,39.8,8,[西] 池添学,雅苑興業,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2020110128,牡,3,480,-4
14,8,14,モズアカボス,55,坂井瑠星,1:24.7,7,5-5,37.9,34.0,7,[西] 矢作芳人,キャピタル・システム,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2020110069,牡,3,494,+2
中,2,2,アスクドリームモア,55,団野大成,,,,,7.3,2,[西] 藤原英昭,廣崎利洋ＨＤ,,3歳以上1勝クラス,202309030708,阪神,1400,右,芝,良,曇,2020101217,牡,3,506,-4
