着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,3,3,テーオーグランビル,55,岩田望来,1:33.5,,2-2,34.6,3.4,1,[西] 上村洋行,小笹公也,800.0,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020110081,牡,3,490,+4
2,5,6,システムリブート,55,西村淳也,1:33.6,1/2,1-1,34.8,5.0,3,[西] 吉岡辰弥,山口裕介,320.0,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020106727,牡,3,502,-2
3,7,10,マイネルメモリー,55,幸英明,1:33.6,クビ,11-9,34.0,8.8,5,[西] 宮徹,サラブレッドクラブ・ラフィアン,200.0,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020105750,牡,3,444,-8
4,8,12,アンジェリーナ,56,横山典弘,1:33.6,ハナ,13-13,33.6,53.3,12,[西] 昆貢,安原浩司,120.0,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019106590,牝,4,434,+4
5,8,13,マランジュ,53,坂井瑠星,1:33.6,ハナ,7-5,34.3,11.5,6,[西] 田中克典,社台レースホース,80.0,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020103113,牝,3,420,+2
6,5,7,タガノミア,53,田口貫太,1:33.7,クビ,4-3,34.6,41.5,9,[西] 河内洋,八木良司,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019100548,牝,4,460,-4
7,4,4,マルカシャルマン,50,今村聖奈,1:33.7,クビ,5-7,34.2,49.4,11,[西] 浜田多実,日下部猛,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020102965,牝,3,434,-2
8,6,9,スウィートスカー,56,菱田裕二,1:33.7,アタマ,9-11,34.0,38.3,8,[西] 鮫島一歩,池袋レーシング,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019106251,牝,4,478,+18
9,7,11,ダノンフロイデ,58,団野大成,1:33.8,1/2,9-7,34.3,4.7,2,[西] 藤原英昭,ダノックス,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019104080,牡,4,478,-2
10,6,8,オーシャントライブ,55,藤岡康太,1:33.9,クビ,11-11,34.2,5.4,4,[西] 高柳大輔,サンデーレーシング,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020103538,牡,3,452,0
11,4,5,ウインバリオス,58,和田竜二,1:34.1,1.1/4,7-9,34.5,48.5,10,[西] 加用正,ウイン,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019100195,牡,4,478,+4
12,1,1,ガンウルフ,52,永島まな,1:34.3,1.1/2,3-3,35.2,18.0,7,[西] 藤岡健一,前原敏行,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2020110120,牡,3,482,-8
13,2,2,シャランガーナ,55,西塚洸二,1:34.9,3.1/2,5-5,35.5,148.5,13,[西] 清水久詞,キーファーズ,,3歳以上1勝クラス,202309030607,阪神,1600,右,芝,良,曇,2019106173,牡,4,492,+7
