着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,6,12,サンライズフレイム,55,藤岡康太,1:23.7,,7-7,36.4,2.3,1,[西] 石坂公一,ライフハウス,800.0,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020101599,牡,3,512,0
2,7,13,コパノパサディナ,54,泉谷楓真,1:24.1,2.1/2,5-4,37.0,4.9,3,[西] 村山明,小林祥晃,320.0,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020100829,牡,3,506,-8
3,3,5,ダノンミカエル,53,横山典弘,1:24.2,クビ,7-7,36.9,47.9,8,[西] 安田翔伍,ダノックス,200.0,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020101632,牝,3,420,+4
4,2,3,スピリットワールド,58,松山弘平,1:24.2,アタマ,1-1,37.6,5.3,4,[西] 石橋守,ゴドルフィン,120.0,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2019101860,牡,4,526,-2
5,7,14,ツークフォーゲル,55,川島信二,1:24.5,1.3/4,16-16,36.3,41.6,6,[西] 荒川義之,ノースヒルズ,80.0,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020105635,牡,3,530,0
6,5,10,グランデスフィーダ,55,川田将雅,1:24.5,クビ,3-2,37.7,4.6,2,[西] 池江泰寿,ＤＭＭドリームクラブ,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020104913,牡,3,524,+12
7,3,6,エナジーポコアポコ,55,松若風馬,1:24.6,1/2,2-2,37.9,60.7,9,[西] 高柳大輔,キャピタル・システム,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020106934,牡,3,462,0
8,2,4,トーホウデュラン,58,幸英明,1:24.6,クビ,7-7,37.5,62.0,10,[西] 石坂公一,東豊物産,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2019105493,牡,4,484,0
9,8,15,バンボーレ,56,秋山真一,1:24.7,1/2,13-13,36.8,89.4,14,[西] 飯田祐史,竹中一彰,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2018105842,牝,5,456,+2
10,8,16,ドンアチェカ,55,岩田望来,1:24.8,クビ,12-10,37.3,84.2,13,[西] 千田輝彦,山田貢一,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020105542,牡,3,478,-4
11,6,11,カッティングジェム,55,菱田裕二,1:24.8,ハナ,10-10,37.2,77.5,12,[西] 小崎憲,ヒダカ・ブリーダーズ・ユニオン,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020104091,牡,3,500,0
12,4,7,スナークシュンソウ,58,小崎綾也,1:24.8,クビ,14-13,36.7,47.5,7,[西] 野中賢二,杉本豊,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2018101592,牡,5,526,0
13,1,2,クラップアンドチア,57,秋山稔樹,1:24.9,クビ,3-4,38.0,161.1,16,[西] 北出成人,深見富朗,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2019103679,牡,4,544,0
14,1,1,バールデュヴァン,52,西塚洸二,1:25.0,3/4,14-13,37.2,144.4,15,[西] 浜田多実,グリーンファーム,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020102888,牡,3,510,-6
15,4,8,サイレンスタイム,55,水口優也,1:25.1,クビ,5-4,38.1,16.2,5,[西] 安達昭夫,京都ホースレーシング,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2020104198,牡,3,492,+4
16,5,9,ワンダーウィルク,58,和田竜二,1:25.2,1,10-10,37.7,62.7,11,[西] 今野貞一,山本能成,,3歳以上1勝クラス,202309030307,阪神,1400,右,ダート,稍重,曇,2019103092,牡,4,502,-2
