着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,7,10,プラーヴィ,55,松山弘平,1:53.0,,6-6-6-5,37.9,3.4,2,[西] 杉山晴紀,長谷川祐司,800.0,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020101905,牡,3,462,0
2,6,9,エルゲルージ,58,坂井瑠星,1:53.1,1/2,2-1-1-1,38.5,1.8,1,[西] 石坂公一,犬塚悠治郎,320.0,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2019102044,牡,4,520,-4
3,5,7,エリンアキレウス,55,幸英明,1:53.5,2.1/2,7-6-7-8,38.2,29.7,7,[東] 浅野洋一,田頭勇貴,200.0,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020105361,牡,3,514,-6
4,7,11,ヒノデテイオー,55,西塚洸二,1:53.8,1.3/4,9-9-9-8,38.4,21.2,5,[西] 河内洋,松岡隆雄,120.0,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2019103420,牡,4,446,-9
5,8,13,アルムエアフォルク,53,藤懸貴志,1:54.4,3.1/2,13-13-12-13,38.5,23.2,6,[西] 平田修,崎川美枝子,80.0,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020105540,牝,3,454,+2
6,4,5,バイス,58,和田竜二,1:54.4,ハナ,11-12-12-11,38.5,46.1,8,[西] 川村禎彦,ケーエスＨＤ,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2018101590,セ,5,498,-4
7,8,12,スカーズ,55,藤岡康太,1:55.1,4,1-2-2-2,40.4,19.1,4,[西] 武幸四郎,藤田晋,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020103642,牡,3,488,-4
8,6,8,モズアンタレス,50,今村聖奈,1:55.3,1,3-3-3-3,40.4,6.3,3,[西] 飯田祐史,キャピタル・システム,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020106519,牝,3,500,-10
9,4,4,ヴァレンティヌス,55,西村淳也,1:55.6,1.1/2,11-11-11-11,39.9,59.7,10,[西] 辻野泰之,小川眞査雄,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020103374,牡,3,502,-4
10,5,6,ドライグ,55,国分優作,1:55.6,ハナ,3-3-4-5,40.6,72.4,11,[西] 大根田裕,奥裕嗣,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020101652,牡,3,460,-8
11,2,2,グァルジャー,53,松若風馬,1:55.6,クビ,7-6-7-7,40.4,52.2,9,[西] 吉田直弘,二口雅一,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2020104171,牝,3,454,-4
12,1,1,ワイドアウェイク,53,田口貫太,1:55.8,1,9-9-9-10,40.4,213.2,13,[西] 加用正,グリーンファーム,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2018104571,牝,5,510,+10
13,3,3,ヒロシクン,58,高倉稜,1:56.0,1.1/2,3-3-4-3,41.2,81.1,12,[西] 宮本博,瀬谷隆雄,,3歳以上1勝クラス,202309030508,阪神,1800,右,ダート,良,晴,2019104533,セ,4,538,0
