着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,8,12,レッドプロフェシー,55,坂井瑠星,2:03.5,,2-2-2-1,36.8,5.1,2,[西] 大久保龍,東京ホースレーシング,800.0,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020101579,牡,3,484,-4
2,5,6,ベルウッドグラス,55,中井裕二,2:04.5,6,3-3-3-3,37.6,22.1,5,[東] 牧光二,鈴木照雄,320.0,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020104945,牡,3,464,-2
3,2,2,ヴァンドゥラン,55,松若風馬,2:05.0,3,5-5-5-5,37.9,40.8,7,[西] 高柳大輔,ノルマンディーサラブレッドレーシング,200.0,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020105991,牡,3,476,-6
4,7,9,シュプリンガー,58,長岡禎仁,2:05.1,1/2,7-6-7-7,37.6,163.4,11,[西] 小栗実,ライオンレースホース,120.0,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2019104636,セ,4,490,0
5,7,10,メイショウホタルビ,53,田口貫太,2:05.2,クビ,7-8-7-7,37.7,11.1,4,[西] 大橋勇樹,松本和子,80.0,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2018105853,牝,5,440,+4
6,5,5,フロイング,58,国分恭介,2:05.8,3.1/2,12-12-12-12,37.7,119.7,9,[西] 加用正,宮川純造,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2018106386,牡,5,482,+4
7,6,7,アマートカヴァロ,55,藤岡康太,2:05.8,クビ,11-11-10-9,38.0,10.2,3,[西] 笹田和秀,猪又晶介,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020103754,牡,3,474,-2
8,6,8,ミルトボス,55,西塚洸二,2:05.9,クビ,10-10-10-10,38.2,158.8,10,[西] 中竹和也,永山勝敏,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2018103437,牡,5,506,+2
9,4,4,サンデーヒーロー,55,岩田望来,2:06.1,1.1/2,4-4-4-4,39.1,37.6,6,[西] 中村直也,山田裕仁,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020100903,牡,3,460,0
10,1,1,ロードトラスト,55,川田将雅,2:06.1,アタマ,5-6-5-5,38.9,1.3,1,[西] 長谷川浩,ロードホースクラブ,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2020106936,牡,3,494,-4
11,8,11,ミッキーフランケル,58,和田竜二,2:06.8,4,1-1-1-2,40.2,89.8,8,[西] 池添学,野田みづき,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2018105103,セ,5,476,-8
12,3,3,フジフォンテ,57,秋山稔樹,2:07.0,1,9-9-7-10,39.5,305.2,12,[東] 尾形和幸,岡田牧雄,,3歳以上1勝クラス,202309030407,阪神,2000,右,ダート,重,曇,2019105759,牡,4,448,-10
