着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,4,7,イフティファール,58,ルメール,1:23.9,,3-2,37.1,5.9,3,[西] 大久保龍,ノースヒルズ,"1,879.9",花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2018104152,牡,5,478,+2
2,7,13,スプラウティング,58,幸英明,1:23.9,ハナ,5-4,36.9,8.8,5,[西] 西園正都,ゴドルフィン,751.4,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2019101907,牡,4,510,-4
3,3,6,ラヴケリー,56,岩田望来,1:24.2,2,8-9,36.9,6.0,4,[西] 高柳大輔,水谷昌晃,465.7,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2018101514,牝,5,458,+4
4,7,14,タガノペカ,56,国分恭介,1:24.2,ハナ,11-9,36.7,49.1,9,[西] 西園翔太,八木良司,280.0,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2018101966,牝,5,512,-2
5,3,5,メイショウオーギシ,58,浜中俊,1:24.7,2.1/2,3-4,37.8,129.5,15,[西] 飯田祐史,松本好雄,184.0,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2017105807,牡,6,484,-18
6,2,4,メモリーエフェクト,58,角田大河,1:24.9,1.1/4,11-11,37.4,115.2,14,[西] 大久保龍,シンザンクラブ,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2018100445,牡,5,482,+10
7,2,3,エターナリー,58,川須栄彦,1:24.9,クビ,8-6,37.7,145.6,16,[西] 辻野泰之,吉田晴哉,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2017105027,牡,6,464,0
8,1,2,テーオーステルス,58,団野大成,1:25.0,1/2,1-1,38.4,15.4,7,[西] 奥村豊,小笹公也,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2019103472,牡,4,538,+4
9,6,12,タイキスウォード,58,Ｍ．デム,1:25.3,1.1/2,11-14,37.6,44.8,8,[西] 西園翔太,大樹ファーム,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2017103437,牡,6,482,0
10,6,11,モズリッキー,58,松山弘平,1:25.3,クビ,14-14,37.6,3.5,1,[西] 上村洋行,キャピタル・システム,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2019106699,牡,4,472,-4
11,5,10,スミ,56,池添謙一,1:25.5,3/4,14-11,37.8,50.4,11,[西] 高橋亮,市川義美ホールディングス,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2019106604,牝,4,476,+4
12,1,1,アメリカンファクト,58,坂井瑠星,1:25.8,2,2-2,39.1,66.0,12,[東] 戸田博文,吉澤ホールディングス,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2015110028,牡,8,508,-4
13,4,8,トーセンアラン,58,菅原明良,1:26.4,3.1/2,14-14,38.6,11.9,6,[西] 池江泰寿,島川隆哉,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2018104894,牡,5,544,0
14,8,16,マニバドラ,55,武豊,1:26.4,ハナ,6-6,39.2,4.2,2,[西] 森秀行,冨士井直哉,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2020110105,牡,3,516,0
15,5,9,スウィートプロミス,56,鮫島克駿,1:26.5,3/4,6-6,39.4,50.3,10,[東] 尾関知人,グリーンファーム,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2019100688,牝,4,462,-4
16,8,15,ワイドカント,58,酒井学,1:27.0,2.1/2,8-11,39.6,101.7,13,[西] 西園正都,幅田京子,,花のみちステークス,202309030810,阪神,1400,右,ダート,良,曇,2017109026,牡,6,504,-18
