着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,1,1,ボナンザ,55,川田将雅,1:12.3,,1-1,37.5,4.1,2,[西] 庄野靖志,幅田京子,800.0,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020101292,牡,3,492,+10
2,4,8,グランデフィオーレ,56,松山弘平,1:12.5,1.1/4,6-5,37.3,30.2,6,[西] 西園翔太,キャロットファーム,320.0,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2018105497,牝,5,464,-4
3,3,5,ザウリ,58,国分恭介,1:12.8,1.3/4,14-11,36.6,63.3,12,[西] 森田直行,ターフ・スポート,200.0,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2019101399,牡,4,528,-8
4,8,16,タイセイランナー,55,幸英明,1:12.9,1/2,9-8,37.3,31.5,7,[西] 牧浦充徳,田中成奉,120.0,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020101540,牡,3,488,-4
5,8,15,ゴッドセンド,52,西塚洸二,1:13.2,1.3/4,6-5,37.9,128.7,13,[西] 浜田多実,カナヤマホールディングス,80.0,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020104469,牡,3,478,-4
6,6,12,ゼットカレン,53,藤岡康太,1:13.3,3/4,3-2,38.3,15.2,4,[西] 宮徹,フォーレスト,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020104751,牝,3,476,-6
7,1,2,タガノチョコラータ,50,河原田菜,1:13.3,クビ,13-14,37.0,41.3,8,[西] 角田晃一,八木良司,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020105533,牝,3,512,-6
8,7,14,ガレットジョーカー,55,秋山稔樹,1:13.5,1.1/4,5-5,38.3,448.6,16,[西] 宮徹,橋場勇二,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2019101684,牝,4,456,+2
9,7,13,タイガークリスエス,55,田口貫太,1:13.6,3/4,3-2,38.6,47.7,10,[西] 大橋勇樹,伊藤和夫,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2019102292,牡,4,486,-2
10,3,6,サンデーファンデー,52,永島まな,1:13.8,3/4,12-13,37.7,7.8,3,[西] 音無秀孝,吉澤ホールディングス,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020104136,牡,3,516,0
11,5,9,レッドフランカー,58,松若風馬,1:13.8,アタマ,14-14,37.3,132.6,15,[西] 音無秀孝,東京ホースレーシング,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2018105096,牡,5,480,+2
12,2,4,モズジャックポット,55,今村聖奈,1:13.9,1/2,14-12,37.6,60.2,11,[西] 牧浦充徳,キャピタル・システム,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2019102223,牡,4,478,+6
13,6,11,サンガネーブ,55,坂井瑠星,1:13.9,クビ,9-8,38.3,25.0,5,[西] 田中克典,水上ふじ子,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020104287,牡,3,496,0
14,2,3,サクハル,58,長岡禎仁,1:14.3,2,9-14,38.4,41.9,9,[西] 今野貞一,落合稔,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2019103556,牡,4,486,0
15,5,10,ララガブリエル,58,和田竜二,1:14.4,3/4,2-2,39.5,130.9,14,[西] 松下武士,藤井亮輔,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2018110087,牡,5,520,-12
16,4,7,リュウ,55,岩田望来,1:16.2,大,6-8,40.9,1.7,1,[西] 上村洋行,石川達絵,,3歳以上1勝クラス,202309030512,阪神,1200,右,ダート,良,晴,2020101578,牡,3,518,+6
