着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,5,10,テーオーレガシー,55,秋山稔樹,1:52.4,,2-2-2-2,37.5,3.5,2,[西] 宮徹,小笹公也,550.0,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020100604,牡,3,512,-6
2,7,13,ムジェロ,53,西塚洸二,1:52.9,3,3-3-3-2,37.8,5.9,3,[西] 藤原英昭,ラ・メール,220.0,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020103414,牡,3,516,+2
3,7,14,ガウロン,56,幸英明,1:53.1,1.1/4,15-15-14-7,37.1,9.2,4,[西] 大根田裕,村田博司,140.0,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020105873,牡,3,526,-4
4,8,16,サクセスハチハチ,56,松山弘平,1:53.3,1,7-7-5-1,38.0,2.0,1,[西] 北出成人,タカシマ,83.0,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020101123,牡,3,496,-4
5,4,8,ダノンクロム,56,和田竜二,1:53.8,3,3-3-3-4,38.6,37.4,7,[西] 音無秀孝,ダノックス,55.0,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020102675,牡,3,496,+4
6,3,6,ボン,56,団野大成,1:54.1,2,11-13-12-12,37.8,139.4,13,[西] 吉村圭司,市川義美ホールディングス,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020100458,牡,3,500,+8
7,3,5,ライトライズライト,56,岩田望来,1:54.9,5,16-16-16-12,38.4,17.2,5,[西] 石坂公一,吉澤ホールディングス,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020106592,牡,3,474,+4
8,1,2,ミルザム,54,菱田裕二,1:54.9,クビ,3-3-5-7,39.5,41.3,8,[西] 牧田和弥,サンデーレーシング,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020103592,牝,3,476,-4
9,5,9,マックロスキー,56,西村淳也,1:55.1,1.1/2,7-6-5-4,39.7,23.4,6,[西] 茶木太樹,吉田和美,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020103686,牡,3,494,-8
10,4,7,エーティータキオン,56,酒井学,1:55.2,1/2,11-12-10-11,39.2,52.0,9,[西] 木原一良,杉浦敏夫,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020101677,牡,3,416,0
11,8,15,ルフレーヴ,56,長岡禎仁,1:55.7,3,6-7-10-15,39.6,78.3,10,[西] 杉山晴紀,長谷川祐司,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020104490,牡,3,476,-2
12,1,1,ヨンダイメ,56,小牧太,1:55.9,3/4,14-13-14-16,39.5,472.3,15,[西] 服部利之,中西功,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020101748,牡,3,492,+2
13,2,3,ハクアイジュピター,56,高倉稜,1:55.9,クビ,9-9-12-12,39.8,237.6,14,[西] 松永昌博,Ｈ．Ｉコーポレーション,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020100865,牡,3,490,-6
14,6,11,サンライズビヨンド,56,坂井瑠星,1:57.3,8,11-9-8-9,41.5,88.7,11,[西] 矢作芳人,ライフハウス,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020103145,牡,3,506,0
15,6,12,アネラアーニャ,54,鮫島良太,1:58.3,6,9-9-8-9,42.5,720.1,16,[西] 安田翔伍,久保博文,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020102260,牝,3,422,-2
16,2,4,ビービーザンダー,53,田口貫太,2:00.1,大,1-1-1-4,45.2,97.5,12,[西] 角田晃一,坂東牧場,,3歳未勝利,202309030304,阪神,1800,右,ダート,稍重,晴,2020101159,牡,3,498,-10
