着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,5,9,ダイメイセブン,56,藤岡康太,1:54.6,,1-1-1-1,39.7,26.6,11,[西] 本田優,宮本昇,550.0,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020101919,牡,3,488,-2
2,7,13,タガノフリューゲル,56,団野大成,1:54.7,クビ,4-5-4-3,39.4,6.2,2,[西] 鮫島一歩,八木良司,220.0,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020105550,牡,3,488,-2
3,4,8,ワンボイス,53,田口貫太,1:54.7,アタマ,15-15-13-11,38.4,18.5,9,[西] 角田晃一,岡浩二,140.0,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020105952,牡,3,468,-4
4,1,2,メイショウジェンマ,56,幸英明,1:54.9,1,16-16-16-14,38.3,12.8,8,[西] 飯田祐史,松本好雄,83.0,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020106491,牡,3,454,-6
5,2,3,マテンロウイーグル,56,横山典弘,1:55.5,3.1/2,14-14-11-8,39.5,9.5,3,[西] 昆貢,寺田千代乃,55.0,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020105938,牡,3,534,-8
6,6,11,ワンダーマーシー,56,西村淳也,1:55.7,1.1/4,4-3-4-4,40.4,11.0,4,[西] 森田直行,山本能成,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020100562,牡,3,508,-8
7,5,10,レイジングスラスト,56,坂井瑠星,1:55.9,1,2-2-2-2,40.8,2.6,1,[西] 矢作芳人,吉澤ホールディングス,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020103126,牡,3,532,-4
8,1,1,ロードパレス,56,川須栄彦,1:56.2,1.3/4,11-11-11-11,40.2,136.9,14,[西] 奥村豊,ロードホースクラブ,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020100150,牡,3,464,+6
9,3,5,マルモルミエール,56,酒井学,1:56.5,1.3/4,6-7-7-6,40.9,12.3,7,[西] 木原一良,まるも組合,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020106311,牡,3,474,-6
10,2,4,バラージファイア,56,水口優也,1:56.5,クビ,8-7-7-8,40.8,73.7,13,[西] 池江泰寿,社台レースホース,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020102897,セ,3,454,-18
11,8,15,ケンヴァイザッハ,53,西塚洸二,1:56.7,1.1/4,9-7-10-10,40.7,169.2,15,[西] 大根田裕,中西宏彰,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020109076,牡,3,426,-10
12,8,16,マジカルモーション,53,永島まな,1:56.8,クビ,9-7-7-6,41.1,22.0,10,[西] 羽月友彦,京都ホースレーシング,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020104371,牡,3,484,-6
13,4,7,ジャクソンルーツ,56,岩田望来,1:58.4,10,11-12-13-15,42.0,11.1,5,[西] 友道康夫,エムズレーシング,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020103591,牡,3,468,-6
14,6,12,ナムラデュラン,56,国分優作,1:58.6,1.1/2,2-3-3-4,43.3,11.7,6,[西] 大橋勇樹,奈村睦弘,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020100693,セ,3,456,-4
15,3,6,ローズジャスティス,56,太宰啓介,1:59.5,5,13-13-15-15,43.1,265.9,16,[西] 石橋守,大田恭充,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020105504,牡,3,470,0
16,7,14,ブルーアーカイブ,53,今村聖奈,2:00.2,4,6-6-6-11,44.4,67.2,12,[西] 藤岡健一,青山洋一,,3歳未勝利,202309030606,阪神,1800,右,ダート,良,曇,2020101593,牡,3,502,-6
