着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,6,11,タガノエリザベス,54,菱田裕二,1:53.5,,2-2-2-2,38.1,3.1,1,[西] 岡田稲男,八木昌司,550.0,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020106035,牝,3,472,0
2,4,7,ウィンウッドテール,54,小崎綾也,1:53.6,3/4,5-4-3-2,38.0,11.1,6,[西] 新谷功一,梶正典,220.0,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020106837,牝,3,416,-10
3,5,10,ウインコマチ,54,和田竜二,1:54.3,4,1-1-1-1,39.0,7.8,4,[西] 鈴木孝志,宮内牧場,140.0,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020106947,牝,3,430,-2
4,7,13,サザンショア,53,角田大和,1:54.8,3,6-6-5-5,38.8,22.1,10,[西] 吉村圭司,Ｇ１レーシング,83.0,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020102555,牝,3,418,-4
5,1,1,アルフェニン,54,鮫島克駿,1:54.9,クビ,10-9-11-10,38.3,50.7,11,[西] 長谷川浩,ノースヒルズ,55.0,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020100302,牝,3,468,+8
6,8,16,ルージュサクシード,54,団野大成,1:55.1,1,10-11-6-5,39.0,20.7,9,[西] 松永幹夫,東京ホースレーシング,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020100400,牝,3,444,-6
7,5,9,ティータイム,54,酒井学,1:55.4,2,10-11-11-11,38.7,156.8,14,[西] 長谷川浩,三木久史,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020104162,牝,3,458,0
8,3,5,プロフェッショナル,54,幸英明,1:55.5,クビ,3-3-3-4,40.0,10.9,5,[西] 今野貞一,川勝裕之,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020104786,牝,3,484,-6
9,2,4,ランスオブビーナス,54,松田大作,1:55.8,2,8-9-6-7,39.6,7.2,3,[西] 本田優,五影隆則,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020104165,牝,3,502,0
10,1,2,ネーブル,54,藤懸貴志,1:56.2,2.1/2,14-14-8-8,39.8,17.2,8,[西] 平田修,飯田正剛,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020104534,牝,3,448,+6
11,2,3,モイル,51,田口貫太,1:56.4,1,8-6-11-12,39.6,11.7,7,[西] 角田晃一,前川企画,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020107076,牝,3,458,0
12,3,6,ミスフライデー,51,西塚洸二,1:56.6,1,4-4-10-12,39.6,255.8,16,[西] 浜田多実,木部厳生,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020101395,牝,3,430,-2
13,4,8,アルアマル,54,斎藤新,1:56.9,2,10-13-14-12,39.7,5.2,2,[西] 安田隆行,ノースヒルズ,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020105646,牝,3,440,+22
14,8,15,メイショウニコヒメ,51,川端海翼,1:56.9,クビ,16-16-16-16,39.3,198.6,15,[西] 松永昌博,松本好雄,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020100980,牝,3,472,0
15,7,14,ルシール,51,鷲頭虎太,1:57.2,1.3/4,14-15-14-12,40.0,125.7,13,[西] 渡辺薫彦,カナヤマホールディングス,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020100327,牝,3,512,0
16,6,12,テイエムシャー,54,富田暁,1:57.3,1/2,6-8-8-8,40.9,75.2,12,[西] 武英智,竹園正繼,,3歳未勝利,202309030204,阪神,1800,右,ダート,稍重,晴,2020107098,牝,3,446,0
