着順,枠番,馬番,馬名,斤量,騎手,タイム,着差,通過,上り,単勝,人気,調教師,馬主,賞金(万円),race_name,raceID,cource,distance,around,groung,groung_state,weather,houceID,sex,age,hource_weight,weight_diff
1,2,4,アドマイヤラヴィ,56,坂井瑠星,1:08.1,,1-1,34.5,3.7,2,[西] 友道康夫,近藤旬子,800.0,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019105044,牝,4,464,+6
2,6,12,サウンドクレア,56,秋山真一,1:08.2,3/4,8-6,34.0,11.5,4,[西] 安達昭夫,増田雄一,320.0,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019104738,牝,4,448,+10
3,3,5,シャウビンダー,53,永島まな,1:08.3,クビ,9-10,33.9,70.6,12,[西] 須貝尚介,金子真人ホールディングス,200.0,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019102068,牝,4,422,+4
4,5,10,トーホウジュナール,56,菱田裕二,1:08.5,1.1/4,15-15,33.6,19.2,6,[西] 谷潔,東豊物産,120.0,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2018100618,牝,5,484,+12
5,6,11,サトノグレイト,55,藤岡康太,1:08.6,1,9-6,34.4,40.8,11,[西] 中竹和也,里見治,80.0,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020102971,牡,3,502,+8
6,3,6,メイショウコギク,52,角田大河,1:08.7,クビ,6-6,34.6,13.5,5,[西] 石橋守,松本好雄,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020106737,牝,3,432,+18
7,1,2,アコルダール,56,団野大成,1:08.9,1.1/4,12-13,34.2,25.3,8,[西] 西園翔太,ノルマンディーサラブレッドレーシング,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2018106145,牝,5,458,+8
8,8,17,ヴァンダービルト,58,富田暁,1:09.0,1/2,12-11,34.4,107.4,15,[西] 庄野靖志,山本又一郎,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019103638,牡,4,522,-6
9,7,13,ウォータールグラン,53,西塚洸二,1:09.0,クビ,2-2,35.2,26.2,9,[西] 河内洋,山岡正人,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019102786,牝,4,496,-2
10,7,14,ジョーブリッランテ,58,岩田望来,1:09.2,1.1/4,18-16,34.2,35.6,10,[西] 清水久詞,上田江吏子,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019103360,牡,4,504,-8
11,8,16,エリカフェリーチェ,56,松山弘平,1:09.2,アタマ,16-18,33.7,80.6,13,[西] 吉岡辰弥,三木正浩,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019103123,牝,4,472,0
12,8,18,スカプラリオ,53,田中健,1:09.2,クビ,5-4,35.2,19.9,7,[西] 佐々木晶,小林竜太郎,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020104825,牝,3,460,0
13,2,3,アネモス,53,酒井学,1:09.3,クビ,3-4,35.3,10.3,3,[西] 北出成人,ゴールドアップ・カンパニー,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020104164,牝,3,492,+4
14,5,9,ファタリテ,55,田口貫太,1:09.4,3/4,12-13,34.7,318.9,17,[西] 大根田裕,奥裕嗣,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2016102111,牡,7,454,+6
15,4,7,クインズエルサ,53,川田将雅,1:09.4,アタマ,9-11,34.8,2.3,1,[西] 西村真幸,ケイアイスタリオン,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020106722,牝,3,432,+2
16,1,1,バーニングアイズ,56,荻野極,1:09.5,1/2,3-2,35.7,178.1,16,[西] 森田直行,岡田牧雄,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019103673,牝,4,422,-2
17,7,15,ルクスランページ,58,中井裕二,1:09.7,3/4,6-6,35.5,638.7,18,[西] 村山明,ルクス,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2019101313,牡,4,472,+4
18,4,8,アイヤナ,50,今村聖奈,1:09.8,1/2,16-17,34.6,100.8,14,[西] 高橋義忠,水野淳,,3歳以上1勝クラス,202307030208,中京,1200,左,芝,良,晴,2020101925,牝,3,436,-16
